349;перерва,Перерва;{"name": "Перерва", "number": "2001365", "stations_names": "Перерва", "stations_codes": "2001365"}
350;пл. 88,Пл.-88-километр,пл.88км,пл. 88 километр,пл 88 километр,пл..88км,пл- 88 км,пл. 88 км,Пл 88 километр,Пл..88.километр,пл..88.км,Пл.88КМ,Пл..88КМ,Пл.-88-КМ,Пл. 88 КМ,Пл. 88км,Пл- 88 КМ,Пл- 88КМ,Пл..88.км,пл  88км,Пл 88КМ,пл  88 км,Пл. 88 км,Пл. 88,пл.88километр,Пл 88 КМ,Пл..88км,Пл  88км,пл 88 км,пл.88,пл.-88км,Пл.-88км,Пл..88,Пл 88км,Пл  88КМ,Пл.88км,Пл- 88км,пл..88,Пл.-88,пл 88км,Пл  88 километр,пл.-88-км,Пл- 88,пл  88 километр,Пл- 88 километр,пл- 88,Пл- 88 км,Пл.88,Пл  88,Пл 88 км,Пл 88,пл.-88,пл..88.километр,пл 88,Пл. 88 километр,Пл.-88КМ,пл- 88 километр,пл.-88-километр,пл. 88км,Пл  88 км,Пл  88 КМ,Пл..88.КМ,пл  88,пл- 88км,Пл.-88-км,Пл.88километр,Пл. 88КМ;{"name": "Пл. 88 км", "number": "2001371", "stations_names": "Пл. 88 км", "stations_codes": "2001371"}
351;обнинское,Обнинскые,Обнинская,обнинский,Обнинский,обнинские,обнинскые,Обнинские,обнинская,Обнинское,Обнинскый,обнинскый;{"name": "Обнинское", "number": "2001375", "stations_names": "Обнинское", "stations_codes": "2001375"}
352;Малая.Андреевка,малая-андреевка,Малая-Андреевка,малаяандреевка,малая.андреевка,МалаяАндреевка,малая андреевка,Малая Андреевка;{"name": "Малая Андреевка", "number": "2001386", "stations_names": "Малая Андреевка", "stations_codes": "2001386"}
353;ЛужкиОрловские,Лужки Орловские,лужки.орловскый,лужки-орловскый,лужкиорловская,лужки орловскый,Лужки Орловское,лужки.орловскые,лужки.орловские,Лужки.Орловское,лужки.орловская,ЛужкиОрловская,лужкиорловский,Лужки.Орловскый,Лужки-Орловский,лужки.орловское,Лужки.Орловский,Лужки-Орловские,Лужки Орловскый,Лужки.Орловская,лужкиорловск,лужки-орловские,Лужки-Орловскые,лужки орловское,лужки орловский,ЛужкиОрловскые,лужки.орловский,лужкиорловские,Лужки.Орловск,лужки орловск,лужкиорловское,ЛужкиОрловский,лужки-орловский,лужки орловские,лужки-орловское,лужкиорловскые,Лужки Орловскые,Лужки Орловская,Лужки-Орловск,лужки-орловская,Лужки-Орловское,лужки.орловск,лужки орловская,Лужки Орловск,лужки орловскые,лужки-орловскые,Лужки.Орловские,Лужки-Орловскый,ЛужкиОрловскый,Лужки Орловский,Лужки-Орловская,ЛужкиОрловское,Лужки.Орловскые,ЛужкиОрловск,лужки-орловск,лужкиорловскый;{"name": "Лужки Орловские", "number": "2001409", "stations_names": "Лужки Орловские", "stations_codes": "2001409"}
354;красный-строитель,красный строитель,КрасныйСтроитель,Красный-Строитель,красный.строитель,Красный Строитель,Красный.Строитель,красныйстроитель;{"name": "Красный Строитель", "number": "2001420", "stations_names": "Красный Строитель", "stations_codes": "2001420"}
355;Виленки,виленки;{"name": "Виленки", "number": "2001436", "stations_names": "Виленки", "stations_codes": "2001436"}
356;Валутино,валутино;{"name": "Валутино", "number": "2001442", "stations_names": "Валутино", "stations_codes": "2001442"}
357;бронницы,Бронницы;{"name": "Бронницы", "number": "2001755", "stations_names": "Бронницы", "stations_codes": "2001755"}
358;белые столбы,БелыеСтолбы,Белые-Столбы,белые-столбы,Белые.Столбы,белые.столбы,Белые Столбы,белыестолбы;{"name": "Белые Столбы", "number": "2001765", "stations_names": "Белые Столбы", "stations_codes": "2001765"}
359;о.п. 25км,о.п.-25КМ,о-п- 25 километр,о.п.-25-километр,о.п.-25-км,о.п.25километр,о.п.25 КМ,о-п-25,о.п.25КМ,оп25,о-п- 25 КМ,о п 25 км,оп.25КМ,о п 25КМ,о.п.25.КМ,о-п-25 км,о.п..25.км,оп 25 км,оп 25,о.п.-25,о.п.25-КМ,оп25 км,о.п. 25 км,о.п..25.километр,оп 25 КМ,о п  25,о п 25,оп25 километр,о-п-25КМ,о.п.25.км,оп-25КМ,о п  25км,оп.25км,оп.25.КМ,о п  25 километр,оп 25КМ,о.п.-25км,о.п. 25 КМ,о.п.25 километр,о-п- 25КМ,о п 25км,о-п-25км,о.п..25.КМ,о п  25КМ,о.п.25 км,о-п-25 километр,оп25км,оп-25,оп 25 километр,оп-25-километр,оп.25,о-п-25 КМ,оп.25.км,о.п.-25-КМ,о.п. 25 километр,оп25 КМ,оп 25км,о.п..25км,о.п.25км,о.п.25-км,о п 25 КМ,оп25КМ,оп-25-км,о п 25 километр,о.п.25,оп-25км,о-п- 25 км,о.п..25,о-п- 25км,оп.25.километр,о.п.25-километр,оп25километр,о.п. 25,о.п.25.километр,оп-25-КМ,о.п..25КМ,о п  25 КМ,о-п- 25,о п  25 км,о.п. 25КМ;{"name": "", "number": "", "stations_names": "о.п. 25 км,о.п. 25 км", "stations_codes": "2001772,2204444"}
360;тучково,Тучково;{"name": "Тучково", "number": "2001790", "stations_names": "Тучково", "stations_codes": "2001790"}
361;наугольное,Наугольн,наугольний,наугольн,наугольние,Наугольний,Наугольние,Наугольное,наугольный,Наугольные,наугольные,Наугольный,наугольная,Наугольная;{"name": "Наугольный", "number": "2001834", "stations_names": "Наугольный", "stations_codes": "2001834"}
362;жёлтиково,Жёлтиково,желтиково,Желтиково;{"name": "Жёлтиково", "number": "2001836", "stations_names": "Жёлтиково", "stations_codes": "2001836"}
363;Храпуново,храпуново;{"name": "Храпуново", "number": "2001845", "stations_names": "Храпуново", "stations_codes": "2001845"}
364;кромы,Кромы;{"name": "Кромы", "number": "2001847", "stations_names": "Кромы", "stations_codes": "2001847"}
365;остапово,Остапово;{"name": "Остапово", "number": "2001852", "stations_names": "Остапово", "stations_codes": "2001852"}
366;снижа,Снижа;{"name": "Снижа", "number": "2001854", "stations_names": "Снижа", "stations_codes": "2001854"}
367;Соковнинка,соковнинка;{"name": "Соковнинка", "number": "2001856", "stations_names": "Соковнинка", "stations_codes": "2001856"}
368;Курбакинский,Курбакинскые,Курбакинское,курбакинскый,курбакинский,курбакинскые,Курбакинские,Курбакинская,курбакинские,курбакинск,Курбакинск,курбакинская,курбакинское,Курбакинскый;{"name": "Курбакинская", "number": "2001878", "stations_names": "Курбакинская", "stations_codes": "2001878"}
369;Кресты,кресты;{"name": "Кресты", "number": "2001886", "stations_names": "Кресты", "stations_codes": "2001886"}
370;Виноградово,виноградово;{"name": "Виноградово", "number": "2001890", "stations_names": "Виноградово", "stations_codes": "2001890"}
371;Мичуринская,Мичуринскые,Мичуринское,Мичуринские,мичуринский,Мичуринский,мичуринскый,мичуринскые,Мичуринскый,мичуринская,мичуринские,мичуринское;{"name": "Мичуринская", "number": "2001897", "stations_names": "Мичуринская", "stations_codes": "2001897"}
372;пожитково,Пожитково;{"name": "Пожитково", "number": "2001950", "stations_names": "Пожитково", "stations_codes": "2001950"}
373;Разъезд 12 Км (Московская ж-д-),рзд..12.км,Рзд.-12,рзд..12км,разъезд 12 км (московская ж.д.),Рзд  12КМ,Рзд 12 КМ,Разъезд12Км(Московскаяж.д.),Рзд.12км,разъезд.12.км.(московская.ж.д.),Рзд 12КМ,Разъезд 12 Км Московская жд,Рзд..12,рзд. 12 километр,рзд 12 километр,рзд 12 км,Рзд.12километр,Рзд  12,Рзд 12км,Рзд. 12 КМ,Разъезд 12 Км Московская ж-д-,рзд  12,Рзд 12 км,Рзд. 12КМ,Разъезд 12 Км (Московская жд),Рзд- 12,рзд- 12,Разъезд 12 Км,Рзд 12 километр,Рзд- 12 км,рзд  12 километр,разъезд 12 км (московская ж-д-),рзд.-12-км,разъезд-12-км-московская-ж.д.,Рзд..12.КМ,рзд- 12 км,Рзд..12.км,разъезд 12 км (московская жд),рзд  12 км,разъезд 12 км московская жд,Рзд..12км,разъезд 12 км московская ж-д-,Разъезд12КмМосковскаяж.д.,рзд.-12км,Рзд- 12 КМ,Рзд..12КМ,рзд. 12км,рзд  12км,Рзд  12 километр,рзд.12километр,Разъезд-12-Км,рзд. 12,Рзд- 12 километр,разъезд 12 км московская ж д,Рзд.-12КМ,Разъезд 12 Км Московская ж д,разъезд 12 км (московская ж д ),Рзд.-12-км,рзд.12км,разъезд.12.км.московская.ж.д.,Рзд. 12 километр,Рзд..12.километр,Разъезд.12.Км.Московская.ж.д.,разъезд12км(московскаяж.д.),Рзд  12 км,рзд.-12,Рзд.-12км,разъезд12кммосковскаяж.д.,рзд.-12-километр,Разъезд 12 Км (Московская ж д ),рзд. 12 км,Разъезд.12.Км,Рзд. 12км,рзд..12,Разъезд 12 Км Московская ж.д.,рзд 12км,Рзд. 12,рзд- 12км,Рзд  12км,рзд- 12 километр,Рзд.-12-километр,Рзд.12КМ,Рзд- 12км,Разъезд12Км,рзд..12.километр,Рзд  12 КМ,Рзд. 12 км,разъезд-12-км-(московская-ж.д.),Рзд- 12КМ,Рзд.-12-КМ,Разъезд.12.Км.(Московская.ж.д.),Разъезд 12 Км (Московская ж.д.),Разъезд-12-Км-(Московская-ж.д.),Разъезд-12-Км-Московская-ж.д.,разъезд 12 км московская ж.д.;{"name": "Рзд. 12 км", "number": "2002014", "stations_names": "Рзд. 12 км", "stations_codes": "2002014"}
374;рзд  24 км,Рзд.24,Рзд 24км,Рзд. 24,разъезд 24 км московская ж.д.,Разъезд-24-Км-Московская-ж.д.,Рзд.-24,разъезд 24 км московская ж д,Рзд..24,рзд. 24,Разъезд24Км(Московскаяж.д.),Рзд- 24 км,разъезд-24-км-московская-ж.д.,Рзд.-24-км,рзд..24км,Рзд. 24 километр,Рзд..24.км,Разъезд 24 Км (Московская ж д ),Рзд  24 км,Разъезд24КмМосковскаяж.д.,разъезд.24.км.(московская.ж.д.),рзд- 24 километр,Рзд.24КМ,рзд. 24км,рзд.-24км,Рзд..24.КМ,рзд..24.километр,Рзд- 24,Рзд.-24-километр,Разъезд 24 Км Московская ж-д-,рзд. 24 км,Рзд. 24 КМ,рзд- 24,Рзд 24 километр,Рзд- 24 километр,Рзд.-24км,разъезд 24 км (московская жд),Разъезд.24.Км.Московская.ж.д.,рзд  24,Рзд  24км,рзд.24километр,рзд..24,разъезд 24 км московская ж-д-,Рзд. 24км,Рзд..24КМ,рзд 24 километр,разъезд24кммосковскаяж.д.,Рзд.24км,Рзд..24км,рзд.24км,рзд  24км,Рзд  24КМ,Разъезд 24 Км Московская ж.д.,Разъезд 24 Км Московская жд,Разъезд-24-Км-(Московская-ж.д.),разъезд24км(московскаяж.д.),Рзд.-24КМ,рзд.-24-км,разъезд-24-км-(московская-ж.д.),рзд  24 километр,рзд.-24,разъезд 24 км (московская ж.д.),Рзд 24 км,Рзд  24,рзд 24км,Рзд. 24КМ,Рзд.-24-КМ,рзд- 24 км,Рзд 24 КМ,рзд- 24км,рзд 24,Разъезд 24 Км (Московская ж.д.),Рзд 24КМ,Разъезд 24 Км Московская ж д,разъезд 24 км московская жд,рзд 24 км,Рзд 24,разъезд 24 км (московская ж д ),Рзд.24километр,Рзд  24 километр,Рзд. 24 км,разъезд 24 км (московская ж-д-),разъезд.24.км.московская.ж.д.,Рзд- 24 КМ,Разъезд.24.Км.(Московская.ж.д.),Рзд  24 КМ,Разъезд 24 Км (Московская жд),Разъезд 24 Км (Московская ж-д-),рзд.-24-километр,рзд..24.км,Рзд- 24км,Рзд..24.километр,рзд.24,рзд. 24 километр,Рзд- 24КМ;{"name": "Рзд. 24 км", "number": "2002017", "stations_names": "Рзд. 24 км", "stations_codes": "2002017"}
375;Ост-пункт 53 Км Московская ж-д-,остпункт 53 км московская жд,костенково,Костенково-(53-км),Костенково53км,Ост-пункт 53 Км,ост.пункт 53 км,ост.пункт53км,Ост.пункт-53-Км,ост.пункт-53-км-(московская-ж.д.),Ост.пункт-53-Км-(Московская-ж.д.),Остпункт 53 Км (Московская жд),ост-пункт 53 км московская ж-д-,костенково-(53-км),Костенково,ост.пункт 53 км (московская ж.д.),ост пункт 53 км московская ж д,Ост пункт 53 Км,ост.пункт.53.км,Костенково.(53.км),ост-пункт 53 км (московская ж-д-),остпункт 53 км,Ост пункт 53 Км (Московская ж д ),Ост.пункт 53 Км (Московская ж.д.),ост.пункт.53.км.(московская.ж.д.),Ост.пункт 53 Км Московская ж.д.,костенково(53км),костенково (53 км),Костенково-53-км,костенково 53 км,ост-пункт 53 км,Ост.пункт53Км(Московскаяж.д.),Ост.пункт.53.Км.Московская.ж.д.,Остпункт 53 Км,Костенково(53км),Костенково 53 км,Ост.пункт 53 Км,костенково53км,Ост.пункт.53.Км,Ост пункт 53 Км Московская ж д,Костенково.53.км,Ост.пункт.53.Км.(Московская.ж.д.),Костенково (53 км),костенково.53.км,Ост-пункт 53 Км (Московская ж-д-),костенково-53-км,костенково.(53.км),Ост.пункт53КмМосковскаяж.д.,ост.пункт-53-км,ост.пункт.53.км.московская.ж.д.,остпункт 53 км (московская жд),ост пункт 53 км,ост пункт 53 км (московская ж д ),ост.пункт-53-км-московская-ж.д.,Остпункт 53 Км Московская жд,Ост.пункт-53-Км-Московская-ж.д.,ост.пункт53кммосковскаяж.д.,Ост.пункт53Км,ост.пункт53км(московскаяж.д.),ост.пункт 53 км московская ж.д.;{"name": "Костенково (53 км)", "number": "2002020", "stations_names": "Костенково (53 км)", "stations_codes": "2002020"}
376;шарапова-охота,шарапова.охота,шараповаохота,Шарапова-Охота,ШараповаОхота,шарапова охота,Шарапова.Охота,Шарапова Охота;{"name": "Шарапова Охота", "number": "2002079", "stations_names": "Шарапова Охота", "stations_codes": "2002079"}
377;запрудня,Запрудня;{"name": "Запрудня", "number": "2002086", "stations_names": "Запрудня", "stations_codes": "2002086"}
378;Отдых Жуковский,Отдых (Жуковский),отдыхжуковский,Отдых,отдых(жуковский),отдых,отдых.жуковский,отдых жуковский,отдых (жуковский),Отдых-(Жуковский),отдых.(жуковский),отдых-жуковский,ОтдыхЖуковский,Отдых(Жуковский),Отдых.(Жуковский),отдых-(жуковский),Отдых-Жуковский,Отдых.Жуковский;{"name": "Отдых (Жуковский)", "number": "2002090", "stations_names": "Отдых (Жуковский)", "stations_codes": "2002090"}
379;фаустово,Фаустово;{"name": "Фаустово", "number": "2002955", "stations_names": "Фаустово", "stations_codes": "2002955"}
380;шатура,Шатура;{"name": "Шатура", "number": "2002970", "stations_names": "Шатура", "stations_codes": "2002970"}
381;шемякино,Шемякино;{"name": "Шемякино", "number": "2002990", "stations_names": "Шемякино", "stations_codes": "2002990"}
382;узлов,узловый,узловая,Узловий,Узловые,узловие,Узловый,узловий,узловые,Узловое,Узлов,Узловая,узловое,Узловие;{"name": "", "number": "", "stations_names": "Узловая,Узловая-2,Узловая-3,Узловая-1", "stations_codes": "2003930,2000129,2000131,2000230"}
383;Петербург,город.на.неве,Питер,СевернаяСтолица,Северная Столица,северная столица,СанктПетербург,Петроград,Город на Неве,Северная-Столица,город на неве,санкт-петербург,северная.столица,Санкт.Петербург,севернаястолица,северная-столица,санкт петербург,Санкт Петербург,Cпб,cпб,санктпетербург,СПБ,город-на-неве,Город.на.Неве,Санкт-Петербург,Спб,городнаневе,Северная.Столица,ГороднаНеве,Город-на-Неве,спб,петроград,санкт.петербург,петербург,питер;{"name": "", "number": "", "stations_names": "Санкт-Петербург,Санкт-Петербург-Главн.,Санкт-Петербург-Витеб.,Санкт-Петербург-Финл.,Санкт-Петербург-Балт.,Санкт-Петербург Ладож.,Санкт-Петербург Тов.-Витебск.", "stations_codes": "2004000,2004001,2004003,2004004,2004005,2004006,2004826"}
384;санктпетербургглавн,московский вокзал,санкт петербург главн,Московский-вокзал,московскийвокзал,Московский вокзал,московский-вокзал,Московскийвокзал,Санкт.Петербург.Главн,московский.вокзал,санкт-петербург-главн,санкт.петербург.главн,Санкт Петербург Главн,Московский.вокзал,СанктПетербургГлавн,Санкт-Петербург-Главн;{"name": "Санкт-Петербург-Главн.", "number": "2004001", "stations_names": "Санкт-Петербург-Главн.", "stations_codes": "2004001"}
385;санкт петербург витеб,Санкт.Петербург.Витеб,витебский-вокзал,санктпетербургвитеб,витебский.вокзал,санкт.петербург.витеб,Витебский вокзал,Витебский-вокзал,Витебскийвокзал,витебскийвокзал,санкт-петербург-витеб,СанктПетербургВитеб,витебский вокзал,Санкт Петербург Витеб,Санкт-Петербург-Витеб,Витебский.вокзал;{"name": "Санкт-Петербург-Витеб.", "number": "2004003", "stations_names": "Санкт-Петербург-Витеб.", "stations_codes": "2004003"}
386;Санкт.Петербург.Финл,Санкт Петербург Финл,финляндский.вокзал,санкт.петербург.финл,санкт петербург финл,финляндский вокзал,Санкт-Петербург-Финл,СанктПетербургФинл,Финляндский.вокзал,Финляндский вокзал,финляндскийвокзал,санктпетербургфинл,финляндский-вокзал,Финляндский-вокзал,Финляндскийвокзал,санкт-петербург-финл;{"name": "Санкт-Петербург-Финл.", "number": "2004004", "stations_names": "Санкт-Петербург-Финл.", "stations_codes": "2004004"}
387;санкт петербург балт,балтийскийвокзал,Балтийский.вокзал,Санкт.Петербург.Балт,Санкт-Петербург-Балт,балтийский вокзал,балтийский-вокзал,санктпетербургбалт,санкт-петербург-балт,балтийский.вокзал,Балтийскийвокзал,Санкт Петербург Балт,Балтийский-вокзал,СанктПетербургБалт,санкт.петербург.балт,Балтийский вокзал;{"name": "Санкт-Петербург-Балт.", "number": "2004005", "stations_names": "Санкт-Петербург-Балт.", "stations_codes": "2004005"}
388;ладожскийвокзал,Санкт-Петербург-Ладож,санкт-петербург ладож,ладожский вокзал,санктпетербург ладож,Ладожский.вокзал,Санкт Петербург Ладож,санкт.петербург ладож,санкт-петербургладож,Ладожский вокзал,ладожский-вокзал,Санкт-Петербург Ладож,Ладожский-вокзал,СанктПетербург Ладож,санкт-петербург-ладож,Санкт-Петербург.Ладож,санкт петербург ладож,Ладожскийвокзал,Санкт.Петербург Ладож,санкт-петербург.ладож,Санкт-ПетербургЛадож,ладожский.вокзал;{"name": "Санкт-Петербург Ладож.", "number": "2004006", "stations_names": "Санкт-Петербург Ладож.", "stations_codes": "2004006"}
389;осеченка,Осеченка;{"name": "Осеченка", "number": "2004007", "stations_names": "Осеченка", "stations_codes": "2004007"}
390;Елизаровка,елизаровка;{"name": "Елизаровка", "number": "2004008", "stations_names": "Елизаровка", "stations_codes": "2004008"}
391;муриково,Муриково;{"name": "Муриково", "number": "2004009", "stations_names": "Муриково", "stations_codes": "2004009"}
392;курково,Курково;{"name": "Курково", "number": "2004010", "stations_names": "Курково", "stations_codes": "2004010"}
393;бартенево,Бартенево;{"name": "Бартенево", "number": "2004011", "stations_names": "Бартенево", "stations_codes": "2004011"}
394;Аристово,аристово;{"name": "Аристово", "number": "2004012", "stations_names": "Аристово", "stations_codes": "2004012"}
395;Мелихово,мелихово;{"name": "Мелихово", "number": "2004013", "stations_names": "Мелихово", "stations_codes": "2004013"}
396;лошаки,Лошаки;{"name": "Лошаки", "number": "2004014", "stations_names": "Лошаки", "stations_codes": "2004014"}
397;Подсосенка,подсосенка;{"name": "Подсосенка", "number": "2004015", "stations_names": "Подсосенка", "stations_codes": "2004015"}
398;Улин,улин;{"name": "Улин", "number": "2004016", "stations_names": "Улин", "stations_codes": "2004016"}
399;барсово,Барсово;{"name": "Барсово", "number": "2004017", "stations_names": "Барсово", "stations_codes": "2004017"}
400;Таборы,таборы;{"name": "Таборы", "number": "2004018", "stations_names": "Таборы", "stations_codes": "2004018"}
401;Сердце,сердце;{"name": "Сердце", "number": "2004019", "stations_names": "Сердце", "stations_codes": "2004019"}
402;Великополье,великополье;{"name": "Великополье", "number": "2004020", "stations_names": "Великополье", "stations_codes": "2004020"}
403;бубново,Бубново;{"name": "Бубново", "number": "2004021", "stations_names": "Бубново", "stations_codes": "2004021"}
404;Славотино,славотино;{"name": "Славотино", "number": "2004024", "stations_names": "Славотино", "stations_codes": "2004024"}
405;Лужайка,лужайка;{"name": "Лужайка", "number": "2004025", "stations_names": "Лужайка", "stations_codes": "2004025"}
406;брылево,брылёво,Брылево,Брылёво;{"name": "Брылёво", "number": "2004026", "stations_names": "Брылёво", "stations_codes": "2004026"}
407;пузаково,Пузаково;{"name": "Пузаково", "number": "2004027", "stations_names": "Пузаково", "stations_codes": "2004027"}
408;бакунино,Бакунино;{"name": "Бакунино", "number": "2004028", "stations_names": "Бакунино", "stations_codes": "2004028"}
409;терешкино,Терешкино;{"name": "Терешкино", "number": "2004032", "stations_names": "Терешкино", "stations_codes": "2004032"}
410;Опухлики,опухлики;{"name": "Опухлики", "number": "2004035", "stations_names": "Опухлики", "stations_codes": "2004035"}
411;Завережье,завережье;{"name": "Завережье", "number": "2004038", "stations_names": "Завережье", "stations_codes": "2004038"}
412;Воробецкый,воробецкые,Воробецк,воробецк,Воробецкые,воробецкие,Воробецкое,воробецкый,Воробецкий,Воробецкие,воробецкое,воробецкая,Воробецкая,воробецкий;{"name": "Воробецкая", "number": "2004040", "stations_names": "Воробецкая", "stations_codes": "2004040"}
413;гущино,Гущино;{"name": "Гущино", "number": "2004041", "stations_names": "Гущино", "stations_codes": "2004041"}
414;выдумка,Выдумка;{"name": "Выдумка", "number": "2004042", "stations_names": "Выдумка", "stations_codes": "2004042"}
415;Абово,абово;{"name": "Абово", "number": "2004043", "stations_names": "Абово", "stations_codes": "2004043"}
416;лемно,Лемно;{"name": "Лемно", "number": "2004044", "stations_names": "Лемно", "stations_codes": "2004044"}
417;брыканово,Брыканово;{"name": "Брыканово", "number": "2004045", "stations_names": "Брыканово", "stations_codes": "2004045"}
418;Заваруйка,заваруйка;{"name": "Заваруйка", "number": "2004046", "stations_names": "Заваруйка", "stations_codes": "2004046"}
419;гарнея,Гарнея;{"name": "Гарнея", "number": "2004047", "stations_names": "Гарнея", "stations_codes": "2004047"}
420;Шубино,шубино;{"name": "Шубино", "number": "2004048", "stations_names": "Шубино", "stations_codes": "2004048"}
421;Загоскино,загоскино;{"name": "Загоскино", "number": "2004050", "stations_names": "Загоскино", "stations_codes": "2004050"}
422;Лозовицы,лозовицы;{"name": "Лозовицы", "number": "2004051", "stations_names": "Лозовицы", "stations_codes": "2004051"}
423;Роща,роща;{"name": "", "number": "", "stations_names": "Роща,Роща", "stations_codes": "2004053,2038329"}
424;Лунёво,лунёво,лунево,Лунево;{"name": "Лунёво", "number": "2004055", "stations_names": "Лунёво", "stations_codes": "2004055"}
425;Вешки,вешки;{"name": "Вешки", "number": "2004057", "stations_names": "Вешки", "stations_codes": "2004057"}
426;Кеб,кеб;{"name": "Кеб", "number": "2004058", "stations_names": "Кеб", "stations_codes": "2004058"}
427;Моглино,моглино;{"name": "Моглино", "number": "2004061", "stations_names": "Моглино", "stations_codes": "2004061"}
428;Новоизборск,новоизборск;{"name": "Новоизборск", "number": "2004062", "stations_names": "Новоизборск", "stations_codes": "2004062"}
429;Лапино,лапино;{"name": "Лапино", "number": "2004068", "stations_names": "Лапино", "stations_codes": "2004068"}
430;чигирево,чигирёво,Чигирёво,Чигирево;{"name": "Чигирёво", "number": "2004070", "stations_names": "Чигирёво", "stations_codes": "2004070"}
431;Высок,Высокие,Высокая,Высокое,высокое,Высокые,высокие,высокые,высокий,высокая,Высокый,высок,высокый,Высокий;{"name": "", "number": "", "stations_names": "Высокое,Высокое", "stations_codes": "2004071,2004495"}
432;Кулишки,кулишки;{"name": "Кулишки", "number": "2004072", "stations_names": "Кулишки", "stations_codes": "2004072"}
433;золотково,Золотково;{"name": "Золотково", "number": "2004074", "stations_names": "Золотково", "stations_codes": "2004074"}
434;овинище-2,овинище 2,Овинище2,Овинище-2,Овинище 2,Овинище.2,овинище2,овинище.2;{"name": "Овинище-2", "number": "2004075", "stations_names": "Овинище-2", "stations_codes": "2004075"}
435;Кесьма,кесьма;{"name": "Кесьма", "number": "2004076", "stations_names": "Кесьма", "stations_codes": "2004076"}
436;приворот,Приворот;{"name": "Приворот", "number": "2004077", "stations_names": "Приворот", "stations_codes": "2004077"}
437;Панышино,панышино;{"name": "Панышино", "number": "2004080", "stations_names": "Панышино", "stations_codes": "2004080"}
438;Дремуха,дремуха;{"name": "Дремуха", "number": "2004081", "stations_names": "Дремуха", "stations_codes": "2004081"}
439;Кафтино,кафтино;{"name": "Кафтино", "number": "2004082", "stations_names": "Кафтино", "stations_codes": "2004082"}
440;платищенка,Платищенка;{"name": "Платищенка", "number": "2004083", "stations_names": "Платищенка", "stations_codes": "2004083"}
441;медведево,Медведево;{"name": "Медведево", "number": "2004084", "stations_names": "Медведево", "stations_codes": "2004084"}
442;бушевец,Бушевец;{"name": "Бушевец", "number": "2004085", "stations_names": "Бушевец", "stations_codes": "2004085"}
443;Алешинка,алёшинка,алешинка,Алёшинка;{"name": "Алёшинка", "number": "2004088", "stations_names": "Алёшинка", "stations_codes": "2004088"}
444;травково,Травково;{"name": "Травково", "number": "2004091", "stations_names": "Травково", "stations_codes": "2004091"}
445;Гамзино,гамзино;{"name": "Гамзино", "number": "2004096", "stations_names": "Гамзино", "stations_codes": "2004096"}
446;новозавидовский (завидово, окт-),новозавидовский завидово, окт.,Новозавидовский.Завидово,.Окт.,Новозавидовский(Завидово,Окт.),новозавидовский(завидово,окт.),Новозавидовский Завидово, Окт.,новозавидовский.(завидово,.окт.),Завидово,новозавидовский завидово, окт-,Новозавидовский (Завидово, Окт),Новозавидовский (Завидово, Окт-),новозавидовский.завидово,.окт.,завидово,Новозавидовский,новозавидовский,новозавидовский-завидово,-окт.,новозавидовский (завидово, окт ),Новозавидовский-Завидово,-Окт.,Новозавидовский (Завидово, Окт.),Новозавидовский (Завидово, Окт ),Новозавидовский.(Завидово,.Окт.),Новозавидовский-(Завидово,-Окт.),НовозавидовскийЗавидово,Окт.,новозавидовский-(завидово,-окт.),Новозавидовский Завидово, Окт-,новозавидовский (завидово, окт.),Новозавидовский Завидово, Окт,новозавидовскийзавидово,окт.,новозавидовский завидово, окт,новозавидовский (завидово, окт);{"name": "Завидово", "number": "2004100", "stations_names": "Завидово", "stations_codes": "2004100"}
447;о-п-2км,о.п..2.км,оп.2км,о.п. 2км,о.п.2,о.п..2.километр,о-п-2 км,о.п.2.км,о.п.2.километр,оп.2.КМ,о-п-2 километр,о.п.2-КМ,о-п- 2 км,оп 2КМ,оп2км,оп2 КМ,о п  2 КМ,о.п.2 километр,о.п.2километр,о.п.-2КМ,оп.2,о.п.2 км,оп.2.километр,о.п.-2,оп2 км,о.п. 2,о-п- 2км,о-п- 2 километр,о.п.2км,о.п.2.КМ,о-п- 2 КМ,о п 2КМ,оп 2,о.п. 2КМ,оп.2КМ,оп-2-км,о.п.-2-КМ,о п  2,о п 2 км,о п  2 километр,оп2километр,о.п..2,оп2,о-п-2 КМ,о п  2 км,о.п..2КМ,оп-2-километр,оп 2 км,о.п.-2-километр,о-п-2КМ,о п 2 километр,оп2КМ,о-п-2,оп-2,о.п. 2 километр,о.п.2КМ,оп-2км,о п  2КМ,оп-2КМ,оп2 километр,о-п- 2КМ,о.п.-2-км,о.п.-2км,о.п.2-километр,о.п. 2 км,о.п.2-км,о.п..2.КМ,оп 2км,о.п..2км,оп 2 КМ,оп-2-КМ,о п 2 КМ,оп.2.км,о-п- 2,о п 2км,о п  2км,о.п.2 КМ,о п 2,оп 2 километр,о.п. 2 КМ;{"name": "о.п. 2 км", "number": "2004101", "stations_names": "о.п. 2 км", "stations_codes": "2004101"}
